#lan,distance,concept1,concept2
14,7.363925933837891,mother,your
14,7.3626837730407715,have,nose
14,7.354809284210205,affair,business
14,7.3207550048828125,clean,white
14,7.255758762359619,play,dance
14,7.237354755401611,judgment,adjudicate
14,7.118963718414307,untie,undress
14,7.1086249351501465,belly,guts
14,7.07487678527832,cloak,coat
14,7.047908782958984,arrive,approach
14,6.887447834014893,hard,dry
14,6.8842010498046875,believe,obey
14,6.878284454345703,have,rich
14,6.84377908706665,rule,lead
14,6.777484893798828,help,rescue
14,6.736683368682861,gather,sweep
14,6.698690891265869,lift,take
14,10.086182594299316,stone,pandanus
13,9.743827819824219,fog,harmattan
13,9.634831428527832,seed,testicles
13,9.01636028289795,louse,womb
13,8.753996849060059,club,wood
13,8.723993301391602,cotton,thread
13,8.600995063781738,name,egg
13,8.539087295532227,wing,write
13,8.530793190002441,nose,cape
13,8.353452682495117,send,sew
13,8.254250526428223,bead,iron
13,8.232275009155273,seed,day
13,8.21187686920166,side,milk
13,8.04416561126709,blood,meat
13,7.977407932281494,speech,preach
13,7.967370510101318,blunt,deaf
13,7.887810707092285,vein,tendon
13,7.831981658935547,work,plant
13,7.818689823150635,waist,hip
13,7.7293806076049805,ripe,white
13,7.691119194030762,stab,pound
13,7.668505668640137,lift,build
13,7.570720672607422,smooth,correct
13,7.5460524559021,rescue,preserve
13,7.533872604370117,sing,read
13,7.472442150115967,often,water
13,7.4124345779418945,gather,fold
13,7.331587314605713,grind,sharpen
13,7.274982452392578,grain,fruit
13,7.252473831176758,flow,go
13,7.2251081466674805,say,language
13,7.2183308601379395,melt,change
13,7.197534084320068,banyan,fig
13,6.9612579345703125,measure,try
13,6.9553046226501465,feel,smell
13,6.897861957550049,slave,prisoner
13,6.851562023162842,morning,seven
13,6.793127536773682,big,fat
13,6.787747859954834,neck,bone
12,9.913738250732422,thou,red
12,9.691764831542969,testicles,breadfruit
12,9.558206558227539,break,snapp
12,9.162463188171387,thou,eat
12,9.133044242858887,mouth,yam
12,9.090585708618164,scatter,plant
12,9.06567096710205,thorn,bone
12,9.039505958557129,seed,bow
12,8.731489181518555,river,drink
12,8.655653953552246,field,furrow
12,8.499532699584961,send,weave
12,8.433691024780273,take,yam
12,8.412211418151855,dry,liver
12,8.384645462036133,line,furrow
12,8.32249927520752,shell,skin
12,8.149069786071777,name,ear
12,8.137181282043457,borrow,deep
12,8.12153148651123,burn,arson
12,8.087265014648438,weave,build
12,7.979784965515137,earthworm,roundworm
12,7.946295738220215,corpse,bone
12,7.933038234710693,bone,shin
12,7.906191825866699,price,wages
12,7.891971111297607,high,cake
12,7.878902435302734,beak,tooth
12,7.865056037902832,darkness,throw
12,7.853019714355469,ash,white
12,7.83364725112915,cook,produce
12,7.804693698883057,deaf,pull
12,7.72616720199585,road,footprint
12,7.687738418579102,new,burning
12,7.631863117218018,suck,smoke
12,7.60466194152832,belly,intestines
12,7.486311912536621,sleep,our
12,7.446969032287598,bridge,day
12,7.395599365234375,line,thread
12,7.325403690338135,ditch,river
12,7.311553001403809,end,fringe
12,7.2296142578125,cloud,storm
12,7.229167938232422,darkness,obscure
12,7.181146144866943,squeeze,strain
12,7.011496543884277,scold,curse
12,6.982290744781494,fruit,meat
12,6.976208686828613,river,sea
12,6.8989458084106445,leave,drive
12,6.894451141357422,believe,letter
12,6.89210319519043,thing,tool
12,6.890089988708496,look,preserve
12,6.791486740112305,take,mouth
12,6.764730453491211,master,teacher
