#lan,distance,concept1,concept2
6,4.250335693359375,father-in-law,daughter-in-law
6,4.095590114593506,come,give
6,3.9262166023254395,my,your
6,3.704414129257202,last,after
6,3.5931360721588135,grandfather,father
6,2.9822652339935303,know,think
5,6.3015360832214355,size,height
5,6.286768913269043,blow,come
5,6.278532028198242,give,separate
5,6.276578903198242,cut,break
5,6.271692752838135,grain,maize
5,6.247241497039795,stand,do
5,6.24246072769165,cost,cut
5,6.221614360809326,i,be
5,6.208876609802246,come,shoot
5,6.200860500335693,grandson,descendants
5,6.190722942352295,hide,steal
5,6.10507345199585,few,young
5,6.090372562408447,beard,hair
5,5.987064838409424,get,choose
5,5.9770989418029785,buy,want
5,5.957597255706787,have,i
5,5.887824058532715,become,own
5,5.76793909072876,want,speak
5,5.765741348266602,outside,up
5,5.657306671142578,many,five
5,5.6485676765441895,coconut,mango
5,5.584814548492432,sister,friend
5,5.492542743682861,give,here
5,5.450735569000244,son,niece
5,5.446619033813477,yes,me
5,5.403750896453857,sick,tired
5,5.402759552001953,push,urge
5,5.351723670959473,take,work
5,5.273714065551758,they,two
5,5.265985488891602,daughter,nephew
5,5.244702339172363,where,back
5,5.236665725708008,temples,temple
5,5.185009479522705,give,see
5,5.163362979888916,stepfather,father
5,5.163157939910889,move,change
5,5.139914512634277,hear,ask
5,5.114947319030762,come,yes
5,5.090151786804199,uncle,father-in-law
5,5.074237823486328,work,make
5,4.958937644958496,come,hand
5,4.786951065063477,grandfather,grandparents
5,4.755262851715088,niece,stepdaughter
5,4.72036600112915,ancestors,descendants
5,4.666373252868652,how,when
5,4.5778021812438965,husband,friend
5,4.515522480010986,see,think
5,4.462491035461426,guess,remember
5,4.423703670501709,what,one
5,4.360454559326172,take,need
5,4.349339485168457,because,how
5,4.254088878631592,they,that
5,4.1968770027160645,nephew,son-in-law
5,4.067182540893555,say,think
5,4.0639519691467285,what,we
5,4.050235748291016,come,say
5,3.865025043487549,know,guess
5,3.780921220779419,grandfather,uncle
5,3.7441775798797607,nephew,uncle
5,3.7108633518218994,want,do
4,6.305248260498047,niece,child
4,6.276578903198242,cut,break
4,6.252683639526367,push,drag
4,6.249998092651367,early,often
4,6.249957084655762,red,white
4,6.2233123779296875,bring,catch
4,6.221935749053955,wife,family
4,6.207486629486084,come,lead
4,6.203508377075195,person,they
4,6.198322296142578,turn,mix
4,6.1906938552856445,bring,drive
4,6.1872076988220215,sit,hear
4,6.159785270690918,get,cut
4,6.129397392272949,know,teach
4,6.127829551696777,who,in
4,6.126954555511475,give,our
4,6.1264448165893555,buy,ask
4,6.115211009979248,harvest,autumn
4,6.100696563720703,edge,part
4,6.09185266494751,new,again
4,6.078981876373291,where,until
4,6.064059257507324,and,yes
4,6.026206016540527,always,last
4,6.002101421356201,guilty,defendant
4,5.974769115447998,throw,pull
4,5.957120418548584,send,push
4,5.882329940795898,answer,admit
4,5.873987674713135,hear,think
4,5.869230270385742,until,back
4,5.866373538970947,thing,which
4,5.827444553375244,first,until
4,5.812405586242676,send,put
4,5.8093976974487305,see,feel
4,5.802781581878662,follow,arrive
4,5.7923583984375,give,their
4,5.769635200500488,hold,pull
4,5.756882667541504,chest,stomach
4,5.733391761779785,stand,they
4,5.729662895202637,you,our
4,5.7146315574646,take,lead
4,5.714146614074707,similar,manner
4,5.712617874145508,behind,beside
4,5.634310722351074,arrive,find
4,5.632386207580566,give,big
4,5.626903533935547,arrive,bring
4,5.614431858062744,arrive,meet
4,5.607596397399902,look,try
4,5.601471424102783,give,stand
4,5.590847492218018,many,four
4,5.581351280212402,big,enough
4,5.574472427368164,aunt,stepmother
4,5.570024490356445,forgive,forget
4,5.560606956481934,give,far
4,5.5180511474609375,and,four
4,5.517063140869141,because,with
4,5.3736891746521,speak,ask
4,5.3070969581604,want,idea
4,5.269476413726807,where,who
4,5.234358787536621,your,our
4,5.230494022369385,and,after
4,5.221624851226807,good,easy
4,5.217401504516602,look,understand
4,5.1162004470825195,bring,hold
4,5.097555160522461,stepdaughter,daughter-in-law
4,5.097555160522461,daughter-in-law,stepdaughter
4,5.03708553314209,get,help
4,4.998486042022705,son-in-law,mother-in-law
4,4.970369338989258,find,understand
4,4.951237678527832,wife,friend
4,4.945374965667725,never,no
4,4.905617713928223,grandfather,father-in-law
4,4.868728160858154,because,after
4,4.8523030281066895,day,one
4,4.812359809875488,what,i
