#lan,distance,concept1,concept2
4,4.6781182289123535,my,this
4,4.661961555480957,want,think
4,4.550333499908447,tell,answer
4,4.4741597175598145,thing,which
4,4.368851661682129,again,after
4,4.324092388153076,what,not
4,4.235918998718262,understand,think
4,4.0732293128967285,see,think
4,3.8418548107147217,because,when
4,10.554976463317871,extinguish,drink
4,10.182074546813965,extinguish,rub
3,9.995026588439941,lip,rattan
3,9.952852249145508,roast,sharpen
3,9.947266578674316,near,deity
3,9.941497802734375,fall,pasture
3,9.921804428100586,kneel,die
3,9.899238586425781,testicles,cheese
3,9.89631175994873,son,tooth
3,9.89081859588623,scatter,irrigate
3,9.889906883239746,extinguish,fart
3,9.887043952941895,want,ripen
3,9.871745109558105,dwell,at
3,9.85303020477295,nose,pasture
3,9.848672866821289,buttocks,back
3,9.824634552001953,thirsty,war
3,9.82251262664795,seize,sing
3,9.789352416992188,black,civet
3,9.773086547851562,full,undress
3,9.76882553100586,extinguish,squeeze
3,9.761061668395996,come,fathom
3,9.751789093017578,stepson,boy
3,9.74953556060791,mast,doorpost
3,9.74804401397705,look,breadfruit
3,9.738875389099121,mushroom,do
3,9.728642463684082,precipice,top
3,9.71133041381836,son,descendants
3,9.68734359741211,hip,bile
3,9.669527053833008,yellow,sharpen
3,9.661705017089844,hair,scythe
3,9.655389785766602,die,diminish
3,9.648871421813965,big,chieftain
3,9.64855670928955,sing,scatter
3,9.615605354309082,year,ladle
3,9.586588859558105,bracelet,scold
3,9.578495025634766,louse,hair
3,9.567069053649902,undress,change
3,9.561739921569824,sleep,fasten
3,9.559385299682617,son,pregnant
3,9.558770179748535,sweep,do
3,9.55390739440918,chieftain,judge
3,9.545516967773438,seize,pour
3,9.530948638916016,hundred,butter
3,9.522530555725098,seize,shoulder
3,9.511194229125977,old,chieftain
3,9.49471664428711,lake,mosquito
3,9.48746109008789,precipice,shore
3,9.48665714263916,find,beget
3,9.467975616455078,cease,sweep
3,9.426708221435547,club,latch
3,9.411852836608887,do,roast
3,9.411343574523926,leg,anthill
3,9.408575057983398,enter,yeast
3,9.404816627502441,bull,piglet
3,9.398375511169434,weave,forge
3,9.397994041442871,field,cultivate
3,9.369966506958008,bury,sharpen
3,9.358787536621094,weave,shiver
3,9.355828285217285,locust,cricket
3,9.353079795837402,dwell,eat
3,9.341516494750977,acquit,rescue
3,9.333248138427734,grave,cheek
3,9.317602157592773,extinguish,destroy
3,9.303362846374512,sharp,pangolin
3,9.302032470703125,pour,squeeze
3,9.30117416381836,awl,chisel
3,9.298713684082031,watery,pure
3,9.298635482788086,thirsty,load
3,9.293977737426758,roast,fasten
3,9.29349136352539,pour,crush
3,9.284933090209961,thorn,load
3,9.275094985961914,gold,tendon
3,9.273992538452148,rooster,male
3,9.273107528686523,sea,cauliflower
3,9.268594741821289,dwell,last
3,9.267473220825195,sweep,sharpen
3,9.261601448059082,nephew,stepson
3,9.258963584899902,pour,pound
3,9.258016586303711,house,rattan
3,9.244726181030273,hear,pour
3,9.242807388305664,river,ear
3,9.242350578308105,insect,hoe
3,9.239819526672363,speech,scold
3,9.23814582824707,yoke,loud
3,9.229327201843262,back,wasp
3,9.223215103149414,star,unripe
3,9.219329833984375,milk,piglet
3,9.218000411987305,sharpen,yarn
3,9.206159591674805,sneeze,twist
3,9.19675064086914,fat,petroleum
3,9.19523811340332,stone,govern
3,9.186023712158203,want,scatter
3,9.184755325317383,plough,not
3,9.176912307739258,separate,pour
3,9.174630165100098,embers,sit
3,9.15434455871582,rub,sharpen
3,9.145942687988281,put,undress
3,9.145142555236816,seize,die
3,9.142208099365234,stepson,son-in-law
3,9.142208099365234,son-in-law,stepson
3,9.137055397033691,vomit,pour
3,9.131224632263184,do,arrange
3,9.129815101623535,sew,abuse
3,9.108255386352539,bone,die
3,9.102201461791992,sweep,shiver
3,9.101490020751953,get,shiver
3,9.08913803100586,bitter,waist
3,9.088763236999512,ear,paddle
3,9.084452629089355,listen,hay
3,9.084076881408691,buy,intestines
3,9.080499649047852,post,pestle
3,9.075512886047363,fear,fasten
3,9.074307441711426,fruit,satiated
3,9.070928573608398,black,cloudy
3,9.064986228942871,seize,you
3,9.061530113220215,dwell,set
3,9.060022354125977,get,scatter
3,9.055155754089355,chieftain,government
3,9.047622680664062,bathe,die
3,9.046741485595703,pour,split
3,9.031111717224121,drip,learn
3,9.029827117919922,sell,thorn
3,9.026718139648438,wet,clog
3,9.016780853271484,buckwheat,strength
3,9.016719818115234,pour,cut
3,9.012077331542969,sleep,gold
3,9.011240005493164,hoe,iron
3,9.008012771606445,spindle,bracelet
3,8.998749732971191,embers,crab
3,8.992854118347168,bury,cultivate
3,8.987090110778809,carpenter,sculptor
3,8.986013412475586,blood,firewood
3,8.98299503326416,dwell,kill
3,8.973102569580078,bore,bracelet
3,8.97093391418457,bitter,scold
3,8.97066593170166,yoke,hut
3,8.967135429382324,i,cotton
3,8.966524124145508,dirty,faeces
3,8.964282989501953,cabbage,sea
3,8.957525253295898,wash,forge
3,8.956860542297363,dwell,build
3,8.953141212463379,charcoal,remain
3,8.946317672729492,axle,mast
3,8.939138412475586,we,sew
3,8.930166244506836,remain,heel
3,8.924511909484863,no,false
3,8.918513298034668,throw,betray
3,8.915990829467773,mat,mattress
3,8.915461540222168,weave,dig
3,8.913716316223145,ten,rice
3,8.904561042785645,pig,hundred
3,8.903688430786133,dare,goose
3,8.903082847595215,chieftain,queen
3,8.895926475524902,imitate,shiver
3,8.891600608825684,centipede,skin
3,8.888567924499512,salty,scold
3,8.88793659210205,snow,chew
3,8.884814262390137,want,stir
3,8.880661010742188,acquit,untie
3,8.863482475280762,mill,stomach
3,8.862849235534668,sharpen,scratch
3,8.862839698791504,go,tooth
3,8.861202239990234,die,crawl
3,8.85991382598877,ripe,cold
3,8.857187271118164,firewood,tear
3,8.856148719787598,scales,cold
3,8.854677200317383,rotten,path
3,8.85214900970459,cough,do
3,8.848286628723145,cloud,navel
3,8.835225105285645,three,ramie
3,8.828987121582031,spindle,window
3,8.828483581542969,wait,seedling
3,8.826323509216309,hear,dwell
3,8.823471069335938,itch,father
3,8.819826126098633,and,hoof
3,8.817052841186523,close,fasten
3,8.807500839233398,seed,shy
3,8.800315856933594,nape,shoulder
3,8.799734115600586,leave,pour
3,8.798245429992676,cut,ripen
3,8.796833038330078,itchy,pierce
3,8.795659065246582,faithful,noble
3,8.794549942016602,village,brain
3,8.794492721557617,walk,seize
3,8.789563179016113,come,tooth
3,8.789220809936523,egg,knee
3,8.787474632263184,vomit,tread
3,8.782055854797363,gold,catty
3,8.781594276428223,fishnet,trap
3,8.780561447143555,thing,pour
3,8.780560493469238,hold,pour
3,8.776707649230957,earthquake,island
3,8.776264190673828,crooked,guilty
3,8.775240898132324,kidney,hip
3,8.77489185333252,sharpen,fill
3,8.772193908691406,scatter,cook
3,8.76840591430664,sit,pour
3,8.759638786315918,give,wheat
3,8.758736610412598,hot,fence
3,8.756448745727539,kneel,nine
3,8.755572319030762,long,thorn
3,8.751290321350098,canoe,talk
3,8.750460624694824,tall,sing
3,8.745302200317383,snow,strength
3,8.744356155395508,go,sprout
3,8.743789672851562,feel,obey
3,8.74339485168457,shears,chisel
3,8.739989280700684,grind,hat
3,8.73745059967041,insect,sweet
3,8.737272262573242,arrive,donate
3,8.735762596130371,hold,sharpen
3,8.731417655944824,imitate,check
3,8.728940963745117,lake,god
3,8.72197437286377,thunder,rat
3,8.721479415893555,spindle,bore
3,8.711166381835938,i,leaf
3,8.710209846496582,skin,seed
3,8.703187942504883,arrive,fat
3,8.701539039611816,pinch,sharpen
3,8.699289321899414,grave,ditch
3,8.698123931884766,suck,urine
3,8.691582679748535,person,grain
3,8.687941551208496,bracelet,window
3,8.6843843460083,rustle,dash
3,8.683368682861328,cut,surpass
3,8.6715087890625,seize,burning
3,8.669577598571777,spleen,thirst
3,8.669502258300781,cook,die
3,8.666634559631348,misplace,defeat
3,8.66096019744873,die,yellow
3,8.656767845153809,destroy,scold
3,8.655960083007812,alcohol,sap
3,8.65291690826416,weigh,imitate
3,8.652791023254395,tree,latch
3,8.652322769165039,shut,faeces
3,8.650830268859863,dance,no
3,8.649813652038574,charcoal,vine
3,8.647821426391602,wheat,fireplace
3,8.6461181640625,sing,fry
3,8.642426490783691,wheat,broom
3,8.638436317443848,shoe,idle
3,8.636905670166016,trough,cup
3,8.636603355407715,divide,drink
3,8.632452964782715,anger,sky
3,8.627570152282715,sing,drink
3,8.625085830688477,give,nape
3,8.623745918273926,i,lake
3,8.614089965820312,nape,red
3,8.614011764526367,rain,bamboo
3,8.609208106994629,sleep,leopard
3,8.607383728027344,fire,tooth
3,8.60692024230957,village,i
3,8.606310844421387,stand,louse
3,8.604578018188477,dawn,ripen
3,8.60426139831543,dwell,life
3,8.599648475646973,song,spoil
3,8.596199989318848,alcohol,paper
3,8.5936279296875,cough,sweep
3,8.590246200561523,fat,grandfather
3,8.588807106018066,weave,traverse
3,8.585883140563965,good,ripe
3,8.58381462097168,new,die
3,8.578424453735352,bead,fruit
3,8.576903343200684,difficult,silver
3,8.57413101196289,sing,steal
3,8.573899269104004,pay,louse
3,8.573474884033203,iron,otter
3,8.569944381713867,peel,undress
3,8.568988800048828,vein,paddle
3,8.56832504272461,cattle,bird
3,8.568107604980469,nose,arrow
3,8.565537452697754,vulture,navel
3,8.56478214263916,brain,snail
3,8.563817024230957,young,rope
3,8.560521125793457,bridge,hoe
3,8.55871868133545,nipple,seed
3,8.556397438049316,stand,pour
3,8.55627155303955,give,vein
3,8.55598258972168,i,soup
3,8.55517292022705,laugh,cloth
3,8.552377700805664,dog,thatch
3,8.552239418029785,heavy,stingray
3,8.546892166137695,thou,in
3,8.543423652648926,enemy,hundred
3,8.541810035705566,skin,scrape
3,8.540044784545898,nephew,arrow
3,8.539219856262207,pour,kill
3,8.53630256652832,canoe,mango
3,8.532252311706543,canoe,child
3,8.532185554504395,age,weather
3,8.530923843383789,oil,fat
3,8.530457496643066,kneel,cease
3,8.52942943572998,drunk,needle
3,8.529415130615234,hear,nape
3,8.52820873260498,sew,burning
3,8.525879859924316,firewood,wipe
3,8.516035079956055,dry,mainland
3,8.513657569885254,seize,borrow
3,8.509574890136719,drip,dig
3,8.502845764160156,anthill,hill
3,8.50167465209961,leg,fog
3,8.501602172851562,arrive,rotten
3,8.498347282409668,language,lip
3,8.49728012084961,drop,liberate
3,8.496893882751465,fragrant,box
3,8.496562957763672,furrow,footprint
3,8.496344566345215,shout,quarrel
3,8.491535186767578,four,copulate
3,8.49146842956543,laugh,comb
3,8.489629745483398,dog,no
3,8.489113807678223,knee,machete
3,8.486734390258789,promise,treaty
3,8.48141098022461,hard,ripe
3,8.480446815490723,feather,rain
3,8.4800443649292,fry,ripen
3,8.477405548095703,yoke,big
3,8.475628852844238,sing,build
3,8.473236083984375,arrive,hip
3,8.470107078552246,come,dig
3,8.468487739562988,girl,stepdaughter
3,8.468453407287598,seize,rub
3,8.467419624328613,after,backward
3,8.466132164001465,vegetables,hand
3,8.465926170349121,path,vein
3,8.462114334106445,drip,press
3,8.460951805114746,wife,do
3,8.460794448852539,stutter,pull
3,8.45903205871582,coconut,rain
3,8.458518981933594,shoulder,raw
3,8.458308219909668,knee,bracelet
3,8.456927299499512,grass,saliva
3,8.455854415893555,wind,fill
3,8.45506477355957,seed,family
3,8.4542236328125,needle,home
3,8.451437950134277,shallow,light
3,8.451255798339844,sweep,stir
3,8.445493698120117,noble,chieftain
3,8.442395210266113,door,iron
3,8.441065788269043,drip,leave
3,8.438360214233398,prison,fat
3,8.43724536895752,and,jaw
3,8.43680477142334,smoke,flesh
3,8.436704635620117,wood,we
3,8.434852600097656,wind,king
3,8.433085441589355,bitter,ravine
3,8.433021545410156,do,split
3,8.432405471801758,speak,tumble
3,8.4319486618042,pointed,sour
3,8.430113792419434,die,ten
3,8.42784309387207,age,tear
3,8.426189422607422,swim,dig
3,8.423442840576172,wet,sing
3,8.422673225402832,seize,stretch
3,8.421135902404785,swarm,heap
3,8.416054725646973,stinking,red
3,8.415696144104004,candle,cauliflower
3,8.415665626525879,bite,weave
3,8.414802551269531,big,coarse
3,8.414583206176758,choose,die
3,8.412939071655273,mother-in-law,female
3,8.411384582519531,tiger,sieve
3,8.410162925720215,market,alcohol
3,8.409976959228516,husband,sea
3,8.408183097839355,cure,physician
3,8.402708053588867,stomach,eight
3,8.400069236755371,liver,nine
3,8.397369384765625,earn,pull
3,8.395506858825684,sleep,pound
3,8.394610404968262,faeces,swell
3,8.392576217651367,bite,roast
3,8.39133071899414,rope,tendon
3,8.389357566833496,tie,scorpion
3,8.388218879699707,arrive,pinch
3,8.386526107788086,borrow,dung
3,8.384500503540039,louse,woman
3,8.381604194641113,shallow,knead
3,8.380693435668945,yam,tooth
3,8.377888679504395,speak,roast
3,8.373737335205078,answer,bamboo
3,8.373509407043457,hurry,urge
3,8.372119903564453,hole,spindle
3,8.370415687561035,weave,eat
3,8.370013236999512,pinch,speak
3,8.368194580078125,red,macaw
3,8.366209030151367,anger,arrow
3,8.3652925491333,say,oven
3,8.362695693969727,expensive,love
3,8.362066268920898,faithful,right
3,8.36201000213623,tooth,this
3,8.361664772033691,kneel,arrive
3,8.359373092651367,plant,dig
3,8.355366706848145,thou,louse
3,8.354619979858398,leaf,hair
3,8.350214958190918,new,fruit
3,8.350207328796387,star,rain
3,8.34927749633789,enter,bite
3,8.348721504211426,work,tooth
3,8.347790718078613,fat,may
3,8.346056938171387,language,noose
3,8.345094680786133,name,swallow
3,8.344484329223633,word,lip
3,8.343070983886719,change,tumble
3,8.342619895935059,word,iron
3,8.3381986618042,seize,resemble
3,8.337383270263672,skin,pot
3,8.336881637573242,hard,village
3,8.332462310791016,eye,jealousy
3,8.329424858093262,peel,shave
3,8.328956604003906,penis,seed
3,8.3263521194458,chicken,cliff
3,8.325790405273438,love,lake
3,8.32376766204834,full,ripe
3,8.321052551269531,want,thirst
3,8.320886611938477,fight,swell
3,8.320295333862305,yoke,pair
3,8.31928825378418,pain,ask
3,8.31594181060791,stomach,skirt
3,8.31542682647705,pain,fish
3,8.314754486083984,louse,mother
3,8.314338684082031,foam,flesh
3,8.310752868652344,louse,draw
3,8.310441970825195,reed,saliva
3,8.31016731262207,chime,tinkle
3,8.30629825592041,fear,fat
3,8.305526733398438,salt,nine
3,8.299838066101074,water,tooth
3,8.298684120178223,kneel,seize
3,8.29866886138916,kidney,seed
3,8.297929763793945,mud,world
3,8.296762466430664,grain,tooth
3,8.296392440795898,enter,surpass
3,8.29470157623291,call,barking
3,8.294303894042969,mill,wheel
3,8.292276382446289,bait,meal
3,8.29124641418457,sharp,world
3,8.290650367736816,buddha,feed
3,8.290264129638672,tooth,that
3,8.28622055053711,ask,eight
3,8.2839937210083,precipice,ditch
3,8.28353214263916,twist,knead
3,8.280509948730469,gill,ear
3,8.277549743652344,thick,often
3,8.275192260742188,seize,seem
3,8.273382186889648,bite,sew
3,8.273303031921387,collar,shore
3,8.270758628845215,pitchfork,knot
3,8.265665054321289,thick,silver
3,8.265046119689941,knock,traverse
3,8.26383113861084,sickle,autumn
3,8.261479377746582,snake,daughter-in-law
3,8.258821487426758,chest,anvil
3,8.257286071777344,do,become
3,8.256131172180176,small,saliva
3,8.255613327026367,brain,oil
3,8.252931594848633,hair,tooth
3,8.252096176147461,salt,fear
3,8.250788688659668,heel,red
3,8.250396728515625,sink,enter
3,8.2459077835083,spit,swell
3,8.245107650756836,person,silver
3,8.244283676147461,belly,breathe
3,8.243683815002441,board,wheat
3,8.243191719055176,come,penis
3,8.243045806884766,gather,rub
3,8.235440254211426,know,mushroom
3,8.233842849731445,bathe,light
3,8.23361587524414,thou,their
3,8.231372833251953,breast,pierce
3,8.231085777282715,forest,ear
3,8.230962753295898,arrive,squeeze
3,8.227018356323242,food,flour
3,8.226252555847168,ripe,cook
3,8.225747108459473,and,copper
3,8.222173690795898,empty,reef
3,8.22183895111084,breast,that
3,8.221824645996094,come,guts
3,8.220170974731445,often,dense
3,8.219074249267578,skin,leaf
3,8.217912673950195,sew,eat
3,8.217024803161621,shoulder,trap
3,8.216490745544434,year,springtime
3,8.215243339538574,float,bathe
3,8.2149019241333,flower,flour
3,8.213048934936523,breast,root
3,8.211999893188477,pain,bruise
3,8.20518970489502,dwell,cultivate
3,8.204962730407715,season,face
3,8.203483581542969,skin,back
3,8.203424453735352,jewel,eyebrow
3,8.202940940856934,moon,grandfather
3,8.1951265335083,thou,belly
3,8.194146156311035,cloak,shirt
3,8.193399429321289,fish,he
3,8.189901351928711,spit,sacrifice
3,8.184707641601562,enter,quiet
3,8.18455982208252,bone,rattlesnake
3,8.182958602905273,tree,rafter
3,8.181938171386719,wound,face
3,8.180987358093262,age,wet
3,8.1806058883667,last,boundary
3,8.180499076843262,carry,dwell
3,8.178356170654297,choose,ten
3,8.178213119506836,cooked,close
3,8.173458099365234,bee,grandfather
3,8.172652244567871,pull,fishnet
3,8.172405242919922,tomorrow,nest
3,8.171431541442871,burn,seize
3,8.17092514038086,fur,one
3,8.170056343078613,shave,insert
3,8.169628143310547,and,coconut
3,8.164995193481445,rub,leopard
3,8.16422176361084,fly,path
3,8.162993431091309,horn,fingernail
3,8.162712097167969,axe,sickle
3,8.162464141845703,price,praise
3,8.161795616149902,leather,mountain
3,8.160274505615234,weigh,taste
3,8.158730506896973,difficult,fruit
3,8.158491134643555,bitter,hot
3,8.158464431762695,grind,weave
3,8.15735912322998,nose,bow
3,8.156624794006348,get,axe
3,8.155362129211426,thread,fan
3,8.15422248840332,seize,find
3,8.152047157287598,dig,tumble
3,8.15086555480957,face,color
3,8.150506973266602,cure,repair
3,8.150023460388184,hook,fingernail
3,8.149994850158691,tongue,nettle
3,8.14938735961914,seize,choose
3,8.148181915283203,beeswax,bee
3,8.148117065429688,month,tongue
3,8.144314765930176,say,tumble
3,8.143070220947266,cabbage,candle
3,8.142782211303711,weave,chicken
3,8.14067268371582,sit,cease
3,8.138876914978027,jump,boil
3,8.137959480285645,chicken,autumn
3,8.137166976928711,spear,stick
3,8.13703441619873,clothing,arrange
3,8.13537883758545,ask,worship
3,8.134320259094238,veil,towel
3,8.134299278259277,remember,surpass
3,8.13244342803955,shoot,tasteless
3,8.132101058959961,language,news
3,8.131476402282715,worm,far
3,8.131133079528809,plant,path
3,8.130946159362793,say,sew
3,8.13008975982666,short,smell
3,8.129847526550293,cease,cultivate
3,8.129722595214844,you,dig
3,8.126266479492188,new,tin
3,8.124483108520508,thick,difficult
3,8.12444019317627,want,crawl
3,8.123701095581055,wear,heavy
3,8.123573303222656,bone,boat
3,8.121186256408691,weave,bend
3,8.1177978515625,outside,knee
3,8.11698055267334,lung,tear
3,8.116819381713867,teach,rotten
3,8.116607666015625,mule,wheel
3,8.115741729736328,pinch,sew
3,8.114950180053711,air,storm
3,8.114285469055176,tree,dig
3,8.113350868225098,saliva,phlegm
3,8.109206199645996,bead,springtime
3,8.10811996459961,get,bury
3,8.107710838317871,shelf,bed
3,8.106905937194824,horn,river
3,8.106550216674805,dye,cook
3,8.105734825134277,bitter,water
3,8.102396011352539,white,path
3,8.101729393005371,hot,nine
3,8.100281715393066,sink,sew
3,8.100110054016113,roar,dash
3,8.099937438964844,leg,egg
3,8.099124908447266,cold,harmattan
3,8.098158836364746,stand,sew
3,8.09621810913086,enter,dive
3,8.095253944396973,thou,smell
3,8.0950927734375,stutter,mumble
3,8.093585014343262,family,descendants
3,8.09233283996582,sausage,braid
3,8.092244148254395,nose,top
3,8.091950416564941,remain,red
3,8.091828346252441,person,hair
3,8.089078903198242,fire,donkey
3,8.08522891998291,pull,donate
3,8.083712577819824,voice,root
3,8.083033561706543,wind,country
3,8.07925796508789,beautiful,eat
3,8.077071189880371,wash,traverse
3,8.076560974121094,pull,pour
3,8.076212882995605,traverse,beat
3,8.075810432434082,grind,ear
3,8.07481861114502,drum,gong
3,8.071573257446289,shit,bury
3,8.070914268493652,anvil,chair
3,8.069700241088867,bright,anger
3,8.069597244262695,leg,correct
3,8.068421363830566,finger,lead
3,8.062867164611816,one,thumb
3,8.061114311218262,kidney,heart
3,8.06038761138916,medicine,grass
3,8.060201644897461,pointed,catty
3,8.059698104858398,coconut,sea
3,8.059246063232422,easy,hundred
3,8.058911323547363,ash,fireplace
3,8.057960510253906,root,body
3,8.056962013244629,rotten,broken
3,8.056105613708496,peach,steal
3,8.05582332611084,call,dig
3,8.055755615234375,charcoal,crab
3,8.055719375610352,anxiety,think
3,8.055442810058594,i,tiger
3,8.048975944519043,expensive,tall
3,8.048462867736816,smoke,wood
3,8.0466947555542,write,scrape
3,8.04564380645752,laugh,weave
3,8.044772148132324,peel,tie
3,8.043598175048828,liver,lead
3,8.042604446411133,hole,bracelet
3,8.042457580566406,milk,lion
3,8.037992477416992,hut,nest
3,8.037313461303711,what,seed
3,8.034881591796875,soft,tread
3,8.034696578979492,thou,stomach
3,8.033885955810547,iron,coin
3,8.033333778381348,dye,plant
3,8.032694816589355,heel,corner
3,8.031856536865234,burning,dig
3,8.03099536895752,see,sew
3,8.030884742736816,shield,wheel
3,8.030570030212402,mirror,spectacles
3,8.029830932617188,loud,greedy
3,8.02974796295166,sing,cook
3,8.027892112731934,arrive,ten
3,8.027706146240234,suck,sew
3,8.026151657104492,brave,male
3,8.023222923278809,back,roof
3,8.019516944885254,flower,arm
3,8.018410682678223,spear,six
3,8.017147064208984,sing,pull
3,8.016037940979004,nose,knife
3,8.015364646911621,arrive,suck
3,8.014833450317383,bead,tooth
3,8.013407707214355,float,go
3,8.012198448181152,south,difficult
3,8.012141227722168,pen,flute
3,8.011540412902832,bow,war
3,8.009638786315918,fire,dig
3,8.006889343261719,louse,tree
3,8.005208015441895,bowl,animal
3,8.004138946533203,weave,fill
3,8.003874778747559,secret,paint
3,8.002413749694824,chest,bird
3,8.001551628112793,sit,sew
3,7.997610092163086,sweep,tail
3,7.9975762367248535,arrive,cut
3,7.994653701782227,root,hit
3,7.993615627288818,water,sleep
3,7.991905212402344,ram,lamb
3,7.990873336791992,tie,fear
3,7.985838413238525,butterfly,house
3,7.984705448150635,fruit,belly
3,7.979334831237793,pointed,tendon
3,7.9790873527526855,eat,arm
3,7.978456974029541,barley,wing
3,7.978123188018799,die,arm
3,7.976975917816162,cloud,catty
3,7.976410865783691,spindle,loom
3,7.974757671356201,rub,sleep
3,7.974728107452393,star,salt
3,7.974681377410889,many,door
3,7.973480701446533,tie,build
3,7.97321081161499,voice,law
3,7.970024585723877,fruit,that
3,7.967962741851807,heel,bottom
3,7.9670915603637695,leaf,far
3,7.966087818145752,language,meal
3,7.963898181915283,divide,stable
3,7.963803291320801,pond,candy
3,7.959446430206299,mud,shore
3,7.957907199859619,bamboo,sweet
3,7.9557414054870605,grass,hair
3,7.95491361618042,blister,elephant
3,7.953579425811768,fowl,animal
3,7.94899845123291,sour,sharp
3,7.946550369262695,try,sweep
3,7.946235179901123,mountain,god
3,7.945552349090576,ash,spear
3,7.944080352783203,soup,beverage
3,7.944058895111084,comb,painful
3,7.943531513214111,pinch,cook
3,7.940800189971924,tongue,banana
3,7.940437316894531,yard,door
3,7.9400105476379395,dust,butter
3,7.939960479736328,anger,spleen
3,7.939884185791016,pinch,trap
3,7.937440395355225,maize,sugar
3,7.937133312225342,who,water
3,7.936995506286621,thou,we
3,7.936387538909912,felt,fur
3,7.93403434753418,bead,grain
3,7.9339518547058105,weigh,read
3,7.933818817138672,ash,taro
3,7.93207311630249,press,water
3,7.930801868438721,dog,dung
3,7.929550647735596,forget,wind
3,7.928783416748047,sell,belt
3,7.928461074829102,fragrant,smell
3,7.928145885467529,guess,judgment
3,7.9266767501831055,carry,imitate
3,7.924331188201904,show,tear
3,7.923091411590576,mouth,chicken
3,7.919206142425537,bring,seize
3,7.91857385635376,ten,arm
3,7.917534828186035,bite,press
3,7.916364669799805,nephew,descendants
3,7.914397239685059,tooth,same
3,7.914393424987793,eight,duck
3,7.914262294769287,dust,root
3,7.914144515991211,promise,command
3,7.913670539855957,morning,swell
3,7.913536548614502,take,barley
3,7.913495063781738,pierce,pound
3,7.912106990814209,bay,swell
3,7.908591270446777,blood,bird
3,7.908542633056641,push,traverse
3,7.907332420349121,ride,beam
3,7.906129360198975,burn,arrive
3,7.903848648071289,roast,fill
3,7.902579307556152,throw,drumming
3,7.901326656341553,sing,sun
3,7.900968074798584,liver,seed
3,7.900518894195557,peel,tear
3,7.897974014282227,ear,bracelet
3,7.897843360900879,thou,rub
3,7.897367477416992,cut,tumble
3,7.89683198928833,bite,bathe
3,7.896177291870117,blood,sleep
3,7.895402431488037,silver,fence
3,7.890758514404297,sprout,tooth
3,7.8889641761779785,root,rope
3,7.888828754425049,village,wife
3,7.887849807739258,child,marrow
3,7.8874969482421875,dig,crawl
3,7.8858866691589355,water,swallow
3,7.884854316711426,dry,rotten
3,7.883785724639893,thick,flesh
3,7.879881858825684,yoke,horse
3,7.879566192626953,bull,male
3,7.87898588180542,float,light
3,7.878968715667725,near,liver
3,7.878032684326172,disappear,set
3,7.877133846282959,dog,puma
3,7.877096176147461,worm,wolf
3,7.876490116119385,choose,untie
3,7.875536918640137,put,taro
3,7.874867916107178,arrive,abuse
3,7.873478889465332,leather,body
3,7.868577480316162,flow,sink
3,7.868040561676025,earn,lead
3,7.867847919464111,bird,eat
3,7.867763519287109,corner,shore
3,7.865147113800049,crooked,mistake
3,7.864039897918701,moon,man
3,7.862253189086914,forest,tortoise
3,7.860711097717285,carry,do
3,7.857748985290527,heel,knee
3,7.856855869293213,sour,house
3,7.84930419921875,smooth,blunt
3,7.847599983215332,pull,fasten
3,7.8450236320495605,sharp,dry
3,7.844564914703369,name,tail
3,7.843863487243652,grass,scatter
3,7.8422393798828125,child,descendants
3,7.839542865753174,rotten,slaughter
3,7.839015483856201,sleep,wear
3,7.8375678062438965,crawl,traverse
3,7.836482048034668,arrive,speak
3,7.833406448364258,broom,fireplace
3,7.833113193511963,call,fold
3,7.8314127922058105,mouth,egg
3,7.830224990844727,beggar,orphan
3,7.827836990356445,lift,sweet
3,7.827295780181885,make,mold
3,7.826652526855469,only,fur
3,7.8259429931640625,plant,sun
3,7.823477745056152,cease,diminish
3,7.8232879638671875,fry,bloom
3,7.823265075683594,carry,donate
3,7.822258472442627,fight,dig
3,7.821287631988525,pinch,tear
3,7.820516109466553,spear,bow
3,7.81727409362793,get,pinch
3,7.817213535308838,fruit,head
3,7.81597900390625,liver,tamarind
3,7.8157734870910645,thing,ware
3,7.81435489654541,sour,alcohol
3,7.8118672370910645,scatter,strain
3,7.811081886291504,leg,hoof
3,7.810588836669922,walk,fan
3,7.809486389160156,old,ancestors
3,7.807262897491455,meat,smoke
3,7.805887222290039,misplace,hide
3,7.8047590255737305,give,moon
3,7.797097682952881,burn,shoulder
3,7.796355247497559,fart,dung
3,7.795130729675293,play,leg
3,7.7934064865112305,bite,tear
3,7.7932047843933105,poor,stingy
3,7.79210090637207,go,finger
3,7.7915825843811035,star,goat
3,7.7864532470703125,true,sand
3,7.786349773406982,clever,raw
3,7.785571575164795,grass,liquor
3,7.785555362701416,intestines,womb
3,7.7846999168396,fruit,bone
3,7.784113883972168,send,bury
3,7.782998561859131,edge,tooth
3,7.782886028289795,kill,roast
3,7.782867431640625,drink,cut
3,7.780908584594727,bite,heart
3,7.778570652008057,bean,tongue
3,7.7775959968566895,rise,arrive
3,7.774205684661865,cut,island
3,7.773835182189941,blood,yam
3,7.77356481552124,tree,river
3,7.77323055267334,people,roof
3,7.769800662994385,mountain,egg
3,7.76945161819458,stone,order
3,7.766669273376465,come,thou
3,7.76538610458374,liver,heavy
3,7.765148639678955,pupil,child
3,7.764689922332764,cease,resemble
3,7.764408111572266,medicine,plant
3,7.764219284057617,shut,bury
3,7.762820243835449,press,duck
