boar,pig,IsA
boat,ship,IsA
boot,shoe,IsA
boot,shoe,IsA
boot,shoe,IsA
bowl,dish,IsA
breath,air,IsA
brother,friend,IsA
calf,cow,IsA
candle,light,IsA
candle,lamp,IsA
canoe,boat,IsA
canoe,ship,IsA
canoe,boat,IsA
car,machine,IsA
car,vehicle,IsA
cattle,bovine,IsA
cease,end,IsA
chain,necklace,IsA
chicken,bird,IsA
chicken,bird,IsA
citizen,person,IsA
club,stick,IsA
cotton,thread,IsA
count,number,IsA
country,area,IsA
dandruff,scale,IsA
daughter,child,IsA
dolphin,fish,IsA
dolphin,fish,IsA
drip,flow,IsA
edge,side,IsA
edge,boundary,IsA
fat,fat,IsA
father,man,IsA
fingernail,nail,IsA
fingernail,nail,IsA
finish,end,IsA
fire,fireplace,IsA
fish,meat,IsA
flame,fire,IsA
floor,land,IsA
foal,horse,IsA
foal,horse,IsA
foal,horse,IsA
foot,bottom,IsA
forest,land,IsA
fowl,bird,IsA
fowl,animal,IsA
frost,freeze,IsA
frost,ice,IsA
ghost,spirit,IsA
girl,female,IsA
girl,child,IsA
girl,child,IsA
girl,child,IsA
girl,child,IsA
girl,woman,IsA
go,move,IsA
granddaughter,grandchild,IsA
granddaughter,grandchild,IsA
granddaughter,grandchild,IsA
grandson,grandchild,IsA
grandson,grandchild,IsA
grandson,grandchild,IsA
grind,crush,IsA
hair,hair,IsA
head,top,IsA
head,point,IsA
heart,courage,IsA
heel,bottom,IsA
helmet,headgear,IsA
hen,chicken,IsA
hen,bird,IsA
hen,chicken,IsA
hen,chicken,IsA
house,home,IsA
husband,man,IsA
insect,animal,IsA
iron,tool,IsA
island,land,IsA
island,land,IsA
island,land,IsA
kettle,pot,IsA
kettle,pot,IsA
kid,goat,IsA
kid,goat,IsA
kid,goat,IsA
lagoon,lake,IsA
letter,character,IsA
lightning,electricity,IsA
load,weight,IsA
love,like,IsA
mainland,land,IsA
mainland,land,IsA
man,male,IsA
man,male,IsA
man,male,IsA
mare,horse,IsA
mare,horse,IsA
mare,horse,IsA
meat,flesh,IsA
meat,flesh,IsA
mirror,glass,IsA
move,change,IsA
move,turn,IsA
mud,soil,IsA
mule,horse,IsA
murder,crime,IsA
nit,egg,IsA
nose,smell,IsA
nut,seed,IsA
nut,fruit,IsA
nut,fruit,IsA
nut,seed,IsA
ox,bull,IsA
paddle,oar,IsA
paddle,oar,IsA
pasture,grassland,IsA
pasture,grassland,IsA
people,parents,IsA
people,family,IsA
pinch,squeeze,IsA
plain,land,IsA
plate,dish,IsA
plate,dish,IsA
pot,pan,IsA
praise,worship,IsA
pumpkin,gourd,IsA
rain,water,IsA
rain,weather,IsA
ram,sheep,IsA
ram,sheep,IsA
ram,sheep,IsA
red,color,IsA
rib,bone,IsA
rib,bone,IsA
rib,bone,IsA
river,stream,IsA
river,stream,IsA
saucer,dish,IsA
saucer,dish,IsA
sausage,meat,IsA
season,weather,IsA
seed,fruit,IsA
side,area,IsA
side,line,IsA
skirt,dress,IsA
son,child,IsA
song,music,IsA
song,music,IsA
stallion,horse,IsA
stepfather,father,IsA
stepmother,mother,IsA
sun,star,IsA
sun,star,IsA
sun,star,IsA
sun,star,IsA
talk,conversation,IsA
today,day,IsA
tomorrow,day,IsA
tooth,bone,IsA
tortoise,turtle,IsA
tortoise,turtle,IsA
tree,wood,IsA
vine,plant,IsA
walk,path,IsA
wall,fence,IsA
water,beverage,IsA
wife,woman,IsA
wife,woman,IsA
wife,woman,IsA
wind,weather,IsA
wind,weather,IsA
wine,beverage,IsA
wine,beverage,IsA
wine,alcohol,IsA
wise,manner,IsA
wolf,animal,IsA
wolf,animal,IsA
woman,female,IsA
woman,female,IsA
wound,disease,IsA
wound,damage,IsA
year,day,IsA
yoke,pair,IsA
yolk,yellow,IsA
board,wood,MadeOf
crowd,people,MadeOf
money,paper,MadeOf
rain,water,MadeOf
sausage,meat,MadeOf
song,music,MadeOf
soup,water,MadeOf
stick,wood,MadeOf
tree,wood,MadeOf
wind,air,MadeOf
window,glass,MadeOf
admit,permit,MannerOf
answer,meet,MannerOf
